,Date,Close,SMA,Decision,Cash Balance,Shares Held,Total Value
251,2007-02-21,6.11,6.0740000000000025,0.0,17323.75344220772,0.0,17323.75344220772
252,2007-02-22,6.01,6.084000000000002,0.0,17323.75344220772,0.0,17323.75344220772
253,2007-02-23,5.95,6.091666666666669,0.0,17323.75344220772,0.0,17323.75344220772
254,2007-02-26,6.0,6.094333333333336,0.0,17323.75344220772,0.0,17323.75344220772
255,2007-02-27,5.88,6.087000000000002,0.0,17323.75344220772,0.0,17323.75344220772
256,2007-02-28,5.97,6.083000000000002,0.0,17323.75344220772,0.0,17323.75344220772
257,2007-03-01,5.98,6.079666666666668,0.0,17323.75344220772,0.0,17323.75344220772
258,2007-03-02,5.81,6.068666666666669,0.0,17323.75344220772,0.0,17323.75344220772
259,2007-03-05,5.66,6.0630000000000015,1.0,0.0,3060.733823711611,17323.75344220772
260,2007-03-06,5.84,6.063666666666668,0.0,0.0,3060.733823711611,17874.685530475806
261,2007-03-07,5.86,6.060333333333335,0.0,0.0,3060.733823711611,17935.900206950042
262,2007-03-08,5.77,6.051000000000002,0.0,0.0,3060.733823711611,17660.434162815993
263,2007-03-09,5.79,6.044333333333335,0.0,0.0,3060.733823711611,17721.64883929023
264,2007-03-12,5.8,6.0403333333333356,0.0,0.0,3060.733823711611,17752.256177527343
265,2007-03-13,5.7,6.028666666666668,1.0,0.0,3060.733823711611,17446.182795156183
266,2007-03-14,5.67,6.0166666666666675,1.0,0.0,3060.733823711611,17354.360780444833
267,2007-03-15,5.6,5.998000000000001,1.0,0.0,3060.733823711611,17140.10941278502
268,2007-03-16,5.57,5.976000000000001,1.0,0.0,3060.733823711611,17048.287398073673
269,2007-03-19,5.53,5.951000000000001,1.0,0.0,3060.733823711611,16925.85804512521
270,2007-03-20,5.66,5.927666666666667,0.0,0.0,3060.733823711611,17323.75344220772
271,2007-03-21,5.78,5.910333333333333,0.0,0.0,3060.733823711611,17691.04150105311
272,2007-03-22,5.8,5.892666666666667,0.0,0.0,3060.733823711611,17752.256177527343
273,2007-03-23,5.81,5.876,0.0,0.0,3060.733823711611,17782.86351576446
274,2007-03-26,5.74,5.862333333333334,0.0,0.0,3060.733823711611,17568.612148104647
275,2007-03-27,5.68,5.848333333333334,0.0,0.0,3060.733823711611,17384.96811868195
276,2007-03-28,5.81,5.838,0.0,0.0,3060.733823711611,17782.86351576446
277,2007-03-29,5.84,5.828666666666667,0.0,0.0,3060.733823711611,17874.685530475806
278,2007-03-30,5.77,5.815333333333334,0.0,0.0,3060.733823711611,17660.434162815993
279,2007-04-02,5.78,5.8083333333333345,0.0,0.0,3060.733823711611,17691.04150105311
280,2007-04-03,5.9,5.802333333333334,0.0,0.0,3060.733823711611,18058.329559898506
281,2007-04-04,5.93,5.796333333333334,0.0,0.0,3060.733823711611,18150.151574609852
282,2007-04-05,6.0,5.796000000000001,0.0,0.0,3060.733823711611,18364.402942269666
283,2007-04-09,5.94,5.795666666666667,0.0,0.0,3060.733823711611,18180.75891284697
284,2007-04-10,6.19,5.802000000000001,-1.0,18945.94236877487,0.0,18945.94236877487
285,2007-04-11,6.23,5.813666666666667,-1.0,18945.94236877487,0.0,18945.94236877487
286,2007-04-12,6.34,5.826000000000001,-1.0,18945.94236877487,0.0,18945.94236877487
287,2007-04-13,6.59,5.846333333333335,-1.0,18945.94236877487,0.0,18945.94236877487
288,2007-04-16,6.56,5.871333333333335,-1.0,18945.94236877487,0.0,18945.94236877487
289,2007-04-17,6.46,5.8980000000000015,-1.0,18945.94236877487,0.0,18945.94236877487
290,2007-04-18,6.41,5.917000000000002,-1.0,18945.94236877487,0.0,18945.94236877487
291,2007-04-19,6.37,5.934000000000001,-1.0,18945.94236877487,0.0,18945.94236877487
292,2007-04-20,6.4,5.955000000000001,-1.0,18945.94236877487,0.0,18945.94236877487
293,2007-04-23,6.39,5.9750000000000005,-1.0,18945.94236877487,0.0,18945.94236877487
294,2007-04-24,6.44,5.996333333333334,-1.0,18945.94236877487,0.0,18945.94236877487
295,2007-04-25,6.46,6.021666666666667,-1.0,18945.94236877487,0.0,18945.94236877487
