,Date,Close,SMA,Decision,Cash Balance,Shares Held,Total Value
276,2007-03-28,51.4,51.31400333333336,0.0,8093.4239214066965,0.0,8093.4239214066965
277,2007-03-29,51.06,51.389670000000024,0.0,8093.4239214066965,0.0,8093.4239214066965
278,2007-03-30,51.5,51.48267000000002,0.0,8093.4239214066965,0.0,8093.4239214066965
279,2007-04-02,51.84,51.57833666666669,0.0,8093.4239214066965,0.0,8093.4239214066965
280,2007-04-03,51.88,51.65933666666669,0.0,8093.4239214066965,0.0,8093.4239214066965
281,2007-04-04,52.0,51.69200333333335,0.0,8093.4239214066965,0.0,8093.4239214066965
282,2007-04-05,51.82,51.71167000000002,0.0,8093.4239214066965,0.0,8093.4239214066965
283,2007-04-09,51.47,51.73533666666669,0.0,8093.4239214066965,0.0,8093.4239214066965
284,2007-04-10,51.11,51.73833666666668,0.0,8093.4239214066965,0.0,8093.4239214066965
285,2007-04-11,56.3,51.93100333333335,-1.0,8093.4239214066965,0.0,8093.4239214066965
286,2007-04-12,55.32,52.06933666666668,-1.0,8093.4239214066965,0.0,8093.4239214066965
287,2007-04-13,55.9,52.25933666666668,-1.0,8093.4239214066965,0.0,8093.4239214066965
288,2007-04-16,55.86,52.42167000000001,-1.0,8093.4239214066965,0.0,8093.4239214066965
289,2007-04-17,55.43,52.582333333333345,-1.0,8093.4239214066965,0.0,8093.4239214066965
290,2007-04-18,55.38,52.72433333333335,-1.0,8093.4239214066965,0.0,8093.4239214066965
291,2007-04-19,54.96,52.813666666666684,0.0,8093.4239214066965,0.0,8093.4239214066965
292,2007-04-20,55.21,52.880666666666684,0.0,8093.4239214066965,0.0,8093.4239214066965
293,2007-04-23,55.96,52.96933333333335,-1.0,8093.4239214066965,0.0,8093.4239214066965
294,2007-04-24,56.46,53.065000000000026,-1.0,8093.4239214066965,0.0,8093.4239214066965
295,2007-04-25,56.61,53.21633333333336,-1.0,8093.4239214066965,0.0,8093.4239214066965
296,2007-04-26,54.09,53.30166666666669,0.0,8093.4239214066965,0.0,8093.4239214066965
297,2007-04-27,52.81,53.365666666666684,0.0,8093.4239214066965,0.0,8093.4239214066965
298,2007-04-30,51.74,53.39966666666668,0.0,8093.4239214066965,0.0,8093.4239214066965
299,2007-05-01,51.7,53.41866666666668,0.0,8093.4239214066965,0.0,8093.4239214066965
300,2007-05-02,51.11,53.41866666666668,0.0,8093.4239214066965,0.0,8093.4239214066965
301,2007-05-03,50.96,53.39200000000002,0.0,8093.4239214066965,0.0,8093.4239214066965
302,2007-05-04,51.33,53.323333333333345,0.0,8093.4239214066965,0.0,8093.4239214066965
303,2007-05-07,51.5,53.24866666666667,0.0,8093.4239214066965,0.0,8093.4239214066965
304,2007-05-08,51.3,53.19633333333334,0.0,8093.4239214066965,0.0,8093.4239214066965
305,2007-05-09,52.25,53.20866666666667,0.0,8093.4239214066965,0.0,8093.4239214066965
306,2007-05-10,51.4,53.20866666666667,0.0,8093.4239214066965,0.0,8093.4239214066965
